Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Maldives,556,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.805,40.9637,74.9307,88.0908,84.6816,85.0231,72.3762,67.516,67.5287,68.0707,51.5391,46.2036,45.5207,50.1689,52.6631,59.806,58.6435,63.5668,58.6936,53.2337,57.5188,57.8075,57.8261,53.5389,61.4351,60.2174,55.9244,61.9537,57.9238,57.8384,41.94317231,54.52916102,60.43304979,60.33741738,62.68329336,64.05784967,66.31265261,73.13344682
Mali,678,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3114,74.6767,69.9321,52.4349,58.307,53.8225,56.3176,58.2499,59.8089,48.8572,55.266,68.4047,83.4409,93.7912,98.5446,114.796,101.278,104.58,105.89,107.142,89.9857,93.3051,101.928,102.537,125.217,103.269,102.784,105.563,100.888,103.365,90.52188535,77.49775221,42.64296465,44.14965239,42.43442107,46.62639282,18.06579991,18.53452697,20.26541119,21.93729213,25.28872993,23.96476347,25.38986718,26.36821655,27.27694558,30.91446451
Malta,181,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15370019,20.08503401,23.64207221,24.65638149,26.75609756,35.79113924,38.2226762,34.14872798,31.89282627,28.7993921,26.51387214,22.83750614,19.3411176,18.19229384,,14.86479592,13.26689576,12.5162408,14.78146853,15.30036868,14.2394958,11.85583122,15.42789512,17.89612531,17.58543501,22.19000953,25.03284174,26.90100594,31.58175229,33.01798736,45.11840145,51.25172895,60.54652275,66.09114668,69.48342326,64.15438048,70.37467713,64.84343539,68.71737306,71.14167541,70.10819084,64.61581135,62.39009956,62.74600538,67.79859262,67.63080939,69.95569259,67.5914687,68.37408073,66.99581139,63.96308022
Marshall Islands,867,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.94087978,26.05172051,30.4493992,36.45409712,42.84524702,46.77139383,49.04700733,48.69831685,46.18782119,44.0825755,41.45017793,41.56422585,39.79777419,36.84100526,40.27965944,36.81212288,36.10252622,34.81457691,33.70383329
Mauritania,682,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8763,94.7556,89.585,93.3382,100.893,123.634,132.382,148.397,173.455,178.545,181.705,167.218,167.763,160.745,143.632,136.946,168.204,165.551,160.028,160.392,158.208,177.278,188.401,234.3940748,231.7204251,204.3961415,177.9426682,170.8650932,154.8441877,82.59086039,73.42511183,77.8826992,89.69343237,80.5929154,71.62838944,73.53446052,66.15094619,77.07587637,91.17950306
Mauritius,684,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.917,20.8145,22.9476,18.3137,26.3366,25.9657,21.047,30.0108,39.8022,45.1571,50.9379,56.0763,64.8794,61.5317,63.6476,71.7574,63.5978,54.146,50.8455,48.4621,52.0461,58.0019,48.1254,40.6861,44.3969,51.295,50.8152,49.7873,46.2621,44.3235,,44.80082499,52.53170559,59.10327998,51.6969227,53.52980932,51.01454101,47.28303634,44.02976859,52.26878316,52.03783802,52.27871497,51.47321351,53.86091585,56.15192023,58.60071964
Mexico,273,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27922248,11.16017964,11.04764162,11.21341738,15.0213858,15.09345794,14.72597453,14.61044913,32.95206972,31.00119665,35.07014893,17.56442069,17.1731578,21.42771205,21.59226784,22.98169854,24.55227078,28.11759128,37.6419214,34.86250661,32.15610696,30.43612335,26.73587729,22.30294118,20.36396099,19.26525369,21.66565644,21.12759965,20.81453047,10.46183353,6.39061752,6.992122921,,0.072204493,0.078547476,0.080174927,0.078267675,,,,3.499513092,4.03395778,4.195977458,3.9806778,4.103914688,4.05932998,4.626775953,4.501200674,,,,5.711128562,8.984979609,8.692531344,11.78048008,,17.0511,17.0233,17.8714,19.9557,21.6798,24.4317,31.3435,41.4919,38.9524,35.7782,31.4137,,47.5522,57.4069,53.9778,51.9132,78.1448,77.6509,73.2093,59.7947,53.5187,44.0691,34.2539,31.4806,30.9095,56.8034,46.58690591,42.61125652,44.09390942,46.31823354,41.84995051,41.11077624,43.46609969,44.74716392,40.84459342,39.0188204,37.75248531,37.53393753,42.82733157,43.92418666,42.22944496,43.19943547,43.17097608,46.35202155,49.49887523,54.0277924
Moldova,921,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.48033208,87.49198403,89.0488927,159.4098516,150.7389393,77.10332794,74.61527284,69.15952025,57.94849313,43.64731876,35.92837798,30.90426049,24.60879434,19.25653193,29.12481457,26.85190171,24.14905417,24.53750645,23.79328631,31.42495319,41.46228934
"Montenegro, Rep. of",943,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.73034352,40.26148777,41.60420845,36.31967929,31.90786125,27.50267024,28.99578399,38.25019289,40.66126799,45.55160055,53.4187423,55.18007234,59.91199339,67.23226704
Morocco,686,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65708784,24.83256761,25.56821802,24.88034437,27.02125833,32.0827,32.571,31.3816,29.9062,27.8289,37.8112,40.9658,53.7552,59.4515,58.9315,59.7846,75.4454,80.0474,94.5776,105.567,117.714,106.773,113.947,100.729,104.076,100.111,85.5387,86.2589,90.3549,84.7901,84.5141,74.0863,78.9724,69.82410491,68.57223428,70.19198319,65.40358359,64.25307696,61.60941802,58.90632158,61.64178285,56.7825531,51.98775279,45.4427659,46.12609772,48.9977365,52.54666818,58.29965526,61.72706346,63.45440491,64.05918004
Mozambique,688,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1769303,118.1789869,123.3951949,75.78706214,74.93444344,59.70593419,70.1579489,46.61051265,35.99013684,36.28325406,41.88680944,43.32587537,38.02582963,40.09764254,53.12506124,62.37176128,86.02440878
Myanmar,518,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7721,34.244,42.7065,35.5109,35.0685,30.7898,25.0841,27.1229,28.0764,27.384,24.9475,,,,,,,,,52.5199,192.06,223.122,214.416,196.065,174.267,,,,169.5756199,125.3503643,146.5050099,215.9485266,161.7843297,124.0819088,118.9827489,110.54114,90.63535285,62.52400706,53.89616288,55.16363322,49.69086485,44.95811693,39.94914655,34.15854942,29.72923777,34.33928206
Namibia,728,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.33430386,17.45410858,19.83929285,20.73337926,19.596626,22.82004749,24.10088039,20.56345295,23.10562932,22.07200804,25.84333284,28.05264673,27.15603734,24.73218395,20.05956672,18.57496192,16.33834189,15.85450837,24.32910761,24.25727248,23.9993879,23.92478191,34.6374514
Nepal,558,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77686,3.0791,3.78001,6.57651,6.80078,8.18599,11.9413,15.6487,14.8002,15.596,18.1922,21.1702,26.9667,32.7572,39.3114,41.1418,41.9234,47.7512,47.1439,53.3397,58.0069,59.4106,65.9676,66.148,64.6149,63.4171,61.0533,58.5853,63.0542,67.6162,57.93116347,57.90682921,59.10326563,60.42552853,58.54238795,51.48075102,48.89838901,43.21379924,41.92735483,38.52967466,34.03591723,31.65931716,34.45931923,31.94898148,27.39416195,27.97619385
Netherlands,138,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,141.8677526,138.5228045,131.8030548,120.9398708,140.2475627,166.2675446,169.4963062,182.1725631,189.8070503,183.5606054,207.58526,194.9949846,208.3397772,196.4054573,203.994544,198.6374415,210.4806591,196.8762867,198.7882316,236.6501873,246.7580017,244.9661409,223.1410852,235.9382526,223.7877304,212.342858,216.3074119,215.2383071,222.2583942,234.8776811,243.8840769,221.1253514,189.3640631,171.2630865,200.5458918,201.6221667,200.9033711,196.7283078,188.4937398,185.0331662,158.3201447,160.3292706,145.3284249,145.1887955,156.1477228,156.3027559,139.994908,135.7241615,121.6042618,119.9339421,113.5030212,112.6973406,103.9723709,106.1199278,106.3522371,102.7144011,100.1004408,96.94066178,86.61636487,79.71440582,81.69978081,83.65121704,84.96664422,82.93379758,87.33715664,92.56853541,86.98094836,86.69286205,83.36688796,85.20874491,86.96268419,91.60154712,94.62555065,101.2804689,98.22241107,93.48366696,93.14984779,92.09755624,96.44424013,101.3682767,97.60983138,98.49628243,94.01211864,93.91854714,90.08319605,92.0091953,88.62229706,88.14516122,86.66481508,85.1734441,81.63921417,81.03187847,76.40630701,77.78284839,80.66549868,77.07091599,72.99793556,67.88704654,65.30972415,64.13266926,63.66880518,60.72372465,60.09389011,66.22744005,73.41363241,62.969574,61.9739269,72.52610345,80.29892227,88.86584758,86.3143369,85.3791668,83.03089601,80.20834247,76.25363317,74.17532744,78.68562015,90.37754263,105.2649817,116.0859743,118.2092998,121.8116244,122.2273762,120.8517063,117.8580888,110.8452209,,,,,,,222.970954,214.0302345,175.9045513,162.4262216,137.3090981,118.3920634,106.8510721,101.4968997,88.7128591,80.11091623,74.97137983,72.64746864,75.03319648,73.4413563,66.74027375,65.9268982,63.81114435,61.72482286,57.12974808,55.77373602,55.5659106,55.01116085,54.40906703,51.65089786,49.4,46.8,44.3,41.1,38.1,38.8,37.9,37.8,41.1,42.3,44.6,48,53.7,59.8,63.4,68.7,70.6,73,75.5,75.6,76.9,76.7,77.4,78.5,75.3,76.1,74.1,68.2,65.7,61.1,53.8,48.68364744,48.17240006,49.30635462,49.61398178,48.94310761,44.47456199,42.37607618,54.46670098,56.4925349,59.33980669,61.63355518,66.38761617,67.74038373,67.9459373,65.11926283
Venezuela,299,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.325,12.41982507,11.91929134,9.920983319,7.84914115,5.864751646,4.39576312,4.215,3.633789523,2.586826347,2.054574639,1.434003259,1.236068896,1.313826736,1.209766926,1.034482759,0.15291937,0.133166875,0.118637581,0.117025293,0.114857355,0.040116703,0.042834891,0.295478818,0.70013947,0.568731292,0.421449375,0.274889447,0.205839681,0.12779275,0.1225,0.113076923,0.05,0.326666667,,0.196111111,0.1535,0.111666667,0.0912,,8.284615385,8.785185185,7.24,6.296875,5.55,5.957894737,5.835,6.74047619,7.837777778,9.906521739,,,7.22005,6.93305,6.04503,4.64024,8.55347,11.4546,15.2905,17.7356,15.6745,16.8575,16.7706,20.3582,33.2583,31.5591,45.2458,55.3454,44.5953,59.1887,55.6316,49.3779,,,,,,,31.44461529,31.18435168,28.24143885,31.72415137,55.03157775,55.81680278,42.17408837,35.56486645,25.65818301,26.36441459,20.31132034,27.57364047,36.46056245,50.57041468,58.09181612,73.70241833,63.48930937,41.50060094
Hong Kong SAR,532,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.21121878,27.23549725,29.25710748,30.8097732,1.416305214,1.160739468,1.057091418,0.863842088,0.67801922,0.633327554,0.581566663,0.552266773,0.526190242,0.066424145,0.062574986
Hungary,944,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.85904664,22.50660451,24.61928934,24.05735528,36.81428571,37.32491135,36.32386107,36.98492462,35.43465046,30.22342208,27.79770445,32.75832911,44.8982601,50.32601464,53.12602291,56.57963446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3018,84.9011,85.5903,96.4301,104.648,112.755,101.824,101.329,117.244,127.635,119.576,,,84.45623243,71.56169111,62.11599106,60.03713069,59.8793323,55.14166149,51.74255645,54.99412264,57.60205416,58.51870764,60.4862907,64.67392164,65.61568801,71.64742069,77.95848614,80.58183045,80.75953125,78.29445964,76.75450245,76.17909707,75.3258788
Iceland,176,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9616465,15.07092792,11.76584525,10.13354485,9.341190669,7.347728632,7.237154778,5.533578797,5.315993287,8.730504293,8.334234243,7.329216961,7.745721003,6.638367294,,,,,,,,14.84011,11.775,12.72715,16.68419,17.19482113,18.68039628,19.84519733,20.99340608,,23.03272807,29.79249432,31.5173783,33.23016787,32.77082957,30.49749446,27.94187113,31.24088401,35.99159498,36.222012,38.39128258,46.24271887,53.13736882,55.66174228,58.94348845,56.2957595,53.0760391,47.85926343,43.40901293,41.03785959,45.88585915,39.64640992,38.45055811,33.04381363,24.56955595,29.30016832,27.33464518,67.55883602,82.86836898,88.26544927,95.12633585,92.61416835,84.81199871,82.50941537,67.59092373
Djibouti,611,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4623,55.3428,57.0528,59.7686,53.8826,54.4758,49.2222,45.771,44.0371,54.0606,61.7153,65.34947206,60.36080749,58.39259296,56.6846845,59.30886928,59.53561684,51.92033984,45.17637465,43.30205272,42.4081069,43.18131389,39.48003022
Dominica,321,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3826,20.0298,24.99,16.0416,17.7563,18.1523,38.0175,43.5656,43.1257,54.1287,60.3317,60.9759,58.737,51.365,54.035,56.56130391,58.70521927,55.30140248,55.40600777,56.97560276,59.2814612,54.66487542,49.27542429,57.08962106,61.97803974,69.55305202,97.49029131,99.36035546,98.22007667,85.81775023,84.93506839,80.44679135,74.90017439,66.52739199,62.81045863,67.31594257,68.64088364,74.04578134,75.76445725,81.31028657,83.02482727
Dominican Republic,243,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.240601504,4.412371134,,4.778420039,,4.237588652,,,,,,,,,,,,,,,25.7,25.7287,25.5689,23.861,22.7664,21.3499,21.8995,21.1182,23.4504,23.7625,25.4242,26.8072,33.2264,41.0928,30.1748,60.6908,55.4519,55.8034,59.9867,53.2947,57.7077,51.9131,43.7404,40.0868,34.6313,31.4281,28.2098,25.4366,23.4973,23.2347,19.2969,21.5674,23.8147,34.10772612,22.50005219,21.2896871,19.42400516,17.51890323,19.60338638,22.72923578,23.75315847,25.74952476,30.46358318,34.60434507,34.38330651,34.93994812
Eastern Caribbean Currency Union,309,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.79793998,37.36433386,35.34269241,37.25691139,38.15931999,39.04314818,37.497109,38.2837335,43.45174432,52.3165759,57.8507112,65.32293638,74.21077148,75.23059495,77.59900232,71.38999341,68.6974575,74.27476814,72.91692987,83.45510616,84.94846095,86.1549386,86.5367466,85.82902828,84.01082892,81.26768468
Ecuador,248,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.688888889,7.85,9.38,7.330769231,5.666666667,4.265217391,6.223333333,5.9,13.24166667,10.35322581,10.35645161,9.555555556,9.846153846,9.011235955,7.443010753,7.803,6.238181818,9.558181818,8.9175,9.919166667,,14.19857143,16.218,16.064375,15.79888889,18.93894737,19.99809524,21.97782609,21.0212,24.63222222,28.64666667,,20.9004,23.2697,19.0233,14.6236,15.0747,15.0045,18.979,29.7007,28.1703,23.9563,29.3784,27.166,53.0112,56.606,53.7803,78.0863,88.7099,99.8498,100.589,100.815,90.9014,81.9013,92.7288,78.9652,61.4565,60.3758,56.6659,61.427,93.8145,82.6136,62.30155089,52.52084975,44.87094063,39.75627373,35.02180318,28.82869651,27.19697546,22.23683949,17.71866406,19.67610951,19.43042049,21.60958947,25.90466464,31.18361624,33.83283677
Egypt,469,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.50606273,52.5678167,54.82638312,55.04279241,55.41346974,55.68819055,52.4151023,50.97389142,49.90225332,49.32620101,49.3275871,43.61050021,34.48532975,29.3236548,21.44571086,16.91385524,15.27655547,,,,,,,,,18.26315789,20.74003795,27.50428816,26.98529412,,25.23636364,35.77034884,40.38382454,41.96424741,,,,,,,,51.2945,53.5564,53.0892,55.8637,55.1192,75.8536,75.2056,78.3329,102.763,128.29,121.7,127.649,134.358,124.061,123.052,119.805,122.024,100.561,94.8967,87.5086,91.4046,128.767,136.573,119.292,111.227,96.8766,84.1792,73.9937,70.5037,66.8569,66.7629,74.3322,,97.09486426,96.51184915,98.2625574,85.92422878,76.26755743,66.76061466,69.45003841,69.58954106,72.82997563,74.60593988,84.77703655,86.26461773,88.97127336
El Salvador,253,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45081967,18.07860262,18.23275862,15.16129032,,,,,,,,,5.153195489,5.657247037,6.70865467,5.899920572,5.463545664,6.84774575,7.735231317,,3.220815752,2.834645669,2.533807829,,,19.08567206,21.23409961,23.49699626,23.81028288,24.24013187,26.04705629,,,12.1091,10.2266,14.4264,12.6609,14.1802,13.4869,14.5217,18.2084,25.0187,43.0016,49.2295,63.7181,98.6367,108.274,89.2277,92.924,81.3049,82.385,55.5459,56.5385,51.7506,41.1764,36.5854,31.3634,30.5749,27.37757996,24.46861769,25.34357024,26.51571101,32.42885171,37.45797424,39.14346667,39.40550566,38.54906457,39.09933318,38.03102726,39.25341795,48.21354242,49.66407231,49.96369765,55.20416905,55.2529886,57.08224569,58.72294992
Equatorial Guinea,642,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.6387017,276.1115692,325.5708818,323.8479694,322.1622716,229.511213,190.4274315,176.5045743,192.973576,233.5923463,196.0969963,211.6605253,170.9498635,138.3284714,195.8067834,124.0937644,82.67100859,41.94178336,53.70223923,54.83075071,30.87956051,22.25130136,16.92952454,7.656816033,4.614266402,2.54743005,1.197432815,0.734705042,0.474407946,4.319809784,7.868550265,5.862536453,7.293045117,6.143119337,8.668575014,13.9795851
Eritrea,643,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1777,47.0581,52.9883,91.4464,149.451,185.707,167.135,190.459,,86.79568882,158.9133728,154.3222081,156.6557447,174.9150028,144.602289,143.7641352,133.0137741,127.6137114,128.3831754,126.4946724,127.1263819
